[2024-10-05T00:03:08.157+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2024-10-05T00:03:08.175+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: SitesWebScraping.kabum_tasks.Web_Extraction_kabum manual__2024-10-05T00:03:05.838797+00:00 [queued]>
[2024-10-05T00:03:08.184+0000] {taskinstance.py:2612} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: SitesWebScraping.kabum_tasks.Web_Extraction_kabum manual__2024-10-05T00:03:05.838797+00:00 [queued]>
[2024-10-05T00:03:08.185+0000] {taskinstance.py:2865} INFO - Starting attempt 1 of 1
[2024-10-05T00:03:08.201+0000] {taskinstance.py:2888} INFO - Executing <Task(OperatorSiteB): kabum_tasks.Web_Extraction_kabum> on 2024-10-05 00:03:05.838797+00:00
[2024-10-05T00:03:08.205+0000] {warnings.py:112} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70: DeprecationWarning: This process (pid=5537) is multi-threaded, use of fork() may lead to deadlocks in the child.
[2024-10-05T00:05:23.715+0000] {logging_mixin.py:190} INFO - R$ 464,99
[2024-10-05T00:05:23.716+0000] {logging_mixin.py:190} INFO - R$ 914,99
[2024-10-05T00:05:23.716+0000] {logging_mixin.py:190} INFO - R$ 1.899,99
[2024-10-05T00:05:23.717+0000] {logging_mixin.py:190} INFO - R$ 973,99
[2024-10-05T00:05:23.718+0000] {logging_mixin.py:190} INFO - R$ 498,99
[2024-10-05T00:05:23.719+0000] {logging_mixin.py:190} INFO - R$ 359,99
[2024-10-05T00:05:23.719+0000] {logging_mixin.py:190} INFO - R$ 632,98
[2024-10-05T00:05:23.720+0000] {logging_mixin.py:190} INFO - R$ 379,99
[2024-10-05T00:05:23.721+0000] {logging_mixin.py:190} INFO - R$ 145,99
[2024-10-05T00:05:23.722+0000] {logging_mixin.py:190} INFO - R$ 129,99
[2024-10-05T00:05:23.723+0000] {logging_mixin.py:190} INFO - R$ 94,05
[2024-10-05T00:05:23.724+0000] {logging_mixin.py:190} INFO - R$ 431,37
[2024-10-05T00:05:23.724+0000] {logging_mixin.py:190} INFO - R$ 334,94
[2024-10-05T00:05:23.725+0000] {logging_mixin.py:190} INFO - R$ 123,03
[2024-10-05T00:05:23.726+0000] {logging_mixin.py:190} INFO - R$ 134,75
[2024-10-05T00:05:23.727+0000] {logging_mixin.py:190} INFO - R$ 362,85
[2024-10-05T00:05:23.727+0000] {logging_mixin.py:190} INFO - R$ 320,45
[2024-10-05T00:05:23.728+0000] {logging_mixin.py:190} INFO - R$ 64,39
[2024-10-05T00:05:23.729+0000] {logging_mixin.py:190} INFO - R$ 549,99
[2024-10-05T00:05:23.729+0000] {logging_mixin.py:190} INFO - R$ 827,99
[2024-10-05T00:05:23.730+0000] {logging_mixin.py:190} INFO - R$ 555,00
[2024-10-05T00:05:23.730+0000] {logging_mixin.py:190} INFO - R$ 949,99
[2024-10-05T00:05:23.731+0000] {logging_mixin.py:190} INFO - R$ 534,99
[2024-10-05T00:05:23.732+0000] {logging_mixin.py:190} INFO - R$ 321,00
[2024-10-05T00:05:23.732+0000] {logging_mixin.py:190} INFO - R$ 2.899,99
[2024-10-05T00:05:23.733+0000] {logging_mixin.py:190} INFO - R$ 174,99
[2024-10-05T00:05:23.734+0000] {logging_mixin.py:190} INFO - R$ 509,99
[2024-10-05T00:05:23.744+0000] {logging_mixin.py:190} INFO - R$ 99,99
[2024-10-05T00:05:23.745+0000] {logging_mixin.py:190} INFO - R$ 769,99
[2024-10-05T00:05:23.787+0000] {logging_mixin.py:190} INFO - R$ 516,00
[2024-10-05T00:05:23.794+0000] {logging_mixin.py:190} INFO - R$ 1.949,00
[2024-10-05T00:05:23.795+0000] {logging_mixin.py:190} INFO - R$ 262,99
[2024-10-05T00:05:23.796+0000] {logging_mixin.py:190} INFO - R$ 101,15
[2024-10-05T00:05:23.796+0000] {logging_mixin.py:190} INFO - R$ 269,00
[2024-10-05T00:05:23.797+0000] {logging_mixin.py:190} INFO - R$ 179,00
[2024-10-05T00:05:23.798+0000] {logging_mixin.py:190} INFO - R$ 179,45
[2024-10-05T00:05:23.798+0000] {logging_mixin.py:190} INFO - R$ 131,98
[2024-10-05T00:05:23.799+0000] {logging_mixin.py:190} INFO - R$ 146,00
[2024-10-05T00:05:23.800+0000] {logging_mixin.py:190} INFO - R$ 229,99
[2024-10-05T00:05:23.801+0000] {logging_mixin.py:190} INFO - R$ 221,75
[2024-10-05T00:05:23.810+0000] {logging_mixin.py:190} INFO - R$ 357,99
[2024-10-05T00:05:23.814+0000] {logging_mixin.py:190} INFO - R$ 679,99
[2024-10-05T00:05:23.815+0000] {logging_mixin.py:190} INFO - R$ 5.344,99
[2024-10-05T00:05:23.816+0000] {logging_mixin.py:190} INFO - R$ 1.558,99
[2024-10-05T00:05:23.816+0000] {logging_mixin.py:190} INFO - R$ 1.363,99
[2024-10-05T00:05:23.817+0000] {logging_mixin.py:190} INFO - R$ 2.923,99
[2024-10-05T00:05:23.818+0000] {logging_mixin.py:190} INFO - R$ 115,99
[2024-10-05T00:05:23.818+0000] {logging_mixin.py:190} INFO - R$ 2.143,99
[2024-10-05T00:05:23.819+0000] {logging_mixin.py:190} INFO - R$ 203,99
[2024-10-05T00:05:23.820+0000] {logging_mixin.py:190} INFO - R$ 973,99
[2024-10-05T00:05:23.820+0000] {logging_mixin.py:190} INFO - R$ 340,00
[2024-10-05T00:05:23.821+0000] {logging_mixin.py:190} INFO - R$ 532,99
[2024-10-05T00:05:23.822+0000] {logging_mixin.py:190} INFO - R$ 243,00
[2024-10-05T00:05:23.823+0000] {logging_mixin.py:190} INFO - R$ 876,99
[2024-10-05T00:05:23.823+0000] {logging_mixin.py:190} INFO - R$ 319,98
[2024-10-05T00:05:23.824+0000] {logging_mixin.py:190} INFO - R$ 1.849,98
[2024-10-05T00:05:23.825+0000] {logging_mixin.py:190} INFO - R$ 458,00
[2024-10-05T00:05:23.825+0000] {logging_mixin.py:190} INFO - R$ 639,99
[2024-10-05T00:05:23.826+0000] {logging_mixin.py:190} INFO - R$ 399,99
[2024-10-05T00:05:23.826+0000] {logging_mixin.py:190} INFO - R$ 115,99
[2024-10-05T00:05:23.827+0000] {logging_mixin.py:190} INFO - R$ 310,98
[2024-10-05T00:05:23.827+0000] {logging_mixin.py:190} INFO - R$ 439,99
[2024-10-05T00:05:23.828+0000] {logging_mixin.py:190} INFO - R$ 3.118,98
[2024-10-05T00:05:23.828+0000] {logging_mixin.py:190} INFO - R$ 1.363,99
[2024-10-05T00:05:23.829+0000] {logging_mixin.py:190} INFO - R$ 876,99
[2024-10-05T00:05:23.830+0000] {logging_mixin.py:190} INFO - R$ 133,00
[2024-10-05T00:05:23.830+0000] {logging_mixin.py:190} INFO - R$ 118,00
[2024-10-05T00:05:23.831+0000] {logging_mixin.py:190} INFO - R$ 97,30
[2024-10-05T00:05:23.832+0000] {logging_mixin.py:190} INFO - R$ 240,87
[2024-10-05T00:05:23.833+0000] {logging_mixin.py:190} INFO - R$ 334,55
[2024-10-05T00:05:23.834+0000] {logging_mixin.py:190} INFO - R$ 216,86
[2024-10-05T00:05:23.834+0000] {logging_mixin.py:190} INFO - R$ 92,00
[2024-10-05T00:05:23.835+0000] {logging_mixin.py:190} INFO - R$ 139,90
[2024-10-05T00:05:23.835+0000] {logging_mixin.py:190} INFO - R$ 79,89
[2024-10-05T00:05:23.836+0000] {logging_mixin.py:190} INFO - R$ 536,00
[2024-10-05T00:05:23.837+0000] {logging_mixin.py:190} INFO - R$ 579,99
[2024-10-05T00:05:23.837+0000] {logging_mixin.py:190} INFO - R$ 1.753,99
[2024-10-05T00:05:23.838+0000] {logging_mixin.py:190} INFO - R$ 291,99
[2024-10-05T00:05:23.839+0000] {logging_mixin.py:190} INFO - R$ 399,00
[2024-10-05T00:05:23.839+0000] {logging_mixin.py:190} INFO - R$ 283,79
[2024-10-05T00:05:23.840+0000] {logging_mixin.py:190} INFO - R$ 104,90
[2024-10-05T00:05:23.841+0000] {logging_mixin.py:190} INFO - R$ 335,00
[2024-10-05T00:05:23.842+0000] {logging_mixin.py:190} INFO - R$ 418,29
[2024-10-05T00:05:23.842+0000] {logging_mixin.py:190} INFO - R$ 837,99
[2024-10-05T00:05:23.843+0000] {logging_mixin.py:190} INFO - R$ 418,99
[2024-10-05T00:05:23.843+0000] {logging_mixin.py:190} INFO - R$ 710,99
[2024-10-05T00:05:23.844+0000] {logging_mixin.py:190} INFO - R$ 2.999,99
[2024-10-05T00:05:23.844+0000] {logging_mixin.py:190} INFO - R$ 260,00
[2024-10-05T00:05:23.845+0000] {logging_mixin.py:190} INFO - R$ 1.462,00
[2024-10-05T00:05:23.846+0000] {logging_mixin.py:190} INFO - R$ 319,99
[2024-10-05T00:05:23.846+0000] {logging_mixin.py:190} INFO - R$ 583,99
[2024-10-05T00:05:23.847+0000] {logging_mixin.py:190} INFO - R$ 906,00
[2024-10-05T00:05:23.847+0000] {logging_mixin.py:190} INFO - R$ 1.699,99
[2024-10-05T00:05:23.848+0000] {logging_mixin.py:190} INFO - R$ 2.339,00
[2024-10-05T00:05:32.509+0000] {logging_mixin.py:190} INFO - R$ 279,99
[2024-10-05T00:05:32.523+0000] {logging_mixin.py:190} INFO - R$ 1.852,00
[2024-10-05T00:05:32.523+0000] {logging_mixin.py:190} INFO - R$ 262,99
[2024-10-05T00:05:32.524+0000] {logging_mixin.py:190} INFO - R$ 255,00
[2024-10-05T00:05:32.525+0000] {logging_mixin.py:190} INFO - R$ 359,99
[2024-10-05T00:05:32.526+0000] {logging_mixin.py:190} INFO - R$ 221,75
[2024-10-05T00:05:32.527+0000] {logging_mixin.py:190} INFO - R$ 179,80
[2024-10-05T00:05:32.528+0000] {logging_mixin.py:190} INFO - R$ 256,96
[2024-10-05T00:05:32.529+0000] {logging_mixin.py:190} INFO - R$ 816,46
[2024-10-05T00:05:32.531+0000] {logging_mixin.py:190} INFO - R$ 123,03
[2024-10-05T00:05:32.533+0000] {logging_mixin.py:190} INFO - R$ 317,69
[2024-10-05T00:05:32.534+0000] {logging_mixin.py:190} INFO - R$ 66,65
[2024-10-05T00:05:32.534+0000] {logging_mixin.py:190} INFO - R$ 195,43
[2024-10-05T00:05:32.535+0000] {logging_mixin.py:190} INFO - R$ 1.059,99
[2024-10-05T00:05:32.536+0000] {logging_mixin.py:190} INFO - R$ 149,99
[2024-10-05T00:05:32.536+0000] {logging_mixin.py:190} INFO - R$ 1.412,99
[2024-10-05T00:05:32.537+0000] {logging_mixin.py:190} INFO - R$ 119,99
[2024-10-05T00:05:32.537+0000] {logging_mixin.py:190} INFO - R$ 5.068,98
[2024-10-05T00:05:32.538+0000] {logging_mixin.py:190} INFO - R$ 1.529,99
[2024-10-05T00:05:32.539+0000] {logging_mixin.py:190} INFO - R$ 516,00
[2024-10-05T00:05:32.539+0000] {logging_mixin.py:190} INFO - R$ 369,57
[2024-10-05T00:05:32.540+0000] {logging_mixin.py:190} INFO - R$ 628,00
[2024-10-05T00:05:32.540+0000] {logging_mixin.py:190} INFO - R$ 215,25
[2024-10-05T00:05:32.541+0000] {logging_mixin.py:190} INFO - R$ 535,00
[2024-10-05T00:05:32.541+0000] {logging_mixin.py:190} INFO - R$ 358,05
[2024-10-05T00:05:32.542+0000] {logging_mixin.py:190} INFO - R$ 271,57
[2024-10-05T00:05:32.542+0000] {logging_mixin.py:190} INFO - R$ 77,93
[2024-10-05T00:05:32.543+0000] {logging_mixin.py:190} INFO - R$ 249,89
[2024-10-05T00:05:32.543+0000] {logging_mixin.py:190} INFO - R$ 180,22
[2024-10-05T00:05:32.543+0000] {logging_mixin.py:190} INFO - R$ 419,15
[2024-10-05T00:05:32.544+0000] {logging_mixin.py:190} INFO - R$ 140,99
[2024-10-05T00:05:32.544+0000] {logging_mixin.py:190} INFO - R$ 129,98
[2024-10-05T00:05:32.545+0000] {logging_mixin.py:190} INFO - R$ 1.799,99
[2024-10-05T00:05:32.546+0000] {logging_mixin.py:190} INFO - R$ 1.032,99
[2024-10-05T00:05:32.546+0000] {logging_mixin.py:190} INFO - R$ 1.399,99
[2024-10-05T00:05:32.547+0000] {logging_mixin.py:190} INFO - R$ 1.462,00
[2024-10-05T00:05:32.547+0000] {logging_mixin.py:190} INFO - R$ 1.071,99
[2024-10-05T00:05:32.548+0000] {logging_mixin.py:190} INFO - R$ 232,99
[2024-10-05T00:05:32.549+0000] {logging_mixin.py:190} INFO - R$ 2.143,99
[2024-10-05T00:05:32.549+0000] {logging_mixin.py:190} INFO - R$ 414,99
[2024-10-05T00:05:32.550+0000] {logging_mixin.py:190} INFO - R$ 369,00
[2024-10-05T00:05:32.551+0000] {logging_mixin.py:190} INFO - R$ 299,99
[2024-10-05T00:05:32.551+0000] {logging_mixin.py:190} INFO - R$ 600,00
[2024-10-05T00:05:32.552+0000] {logging_mixin.py:190} INFO - R$ 1.499,99
[2024-10-05T00:05:32.552+0000] {logging_mixin.py:190} INFO - R$ 1.168,99
[2024-10-05T00:05:32.553+0000] {logging_mixin.py:190} INFO - R$ 389,99
[2024-10-05T00:05:32.553+0000] {logging_mixin.py:190} INFO - R$ 599,99
[2024-10-05T00:05:32.554+0000] {logging_mixin.py:190} INFO - R$ 334,99
[2024-10-05T00:05:32.554+0000] {logging_mixin.py:190} INFO - R$ 609,99
[2024-10-05T00:05:32.555+0000] {logging_mixin.py:190} INFO - R$ 1.071,99
[2024-10-05T00:05:32.555+0000] {logging_mixin.py:190} INFO - R$ 1.559,00
[2024-10-05T00:05:32.556+0000] {logging_mixin.py:190} INFO - R$ 629,99
[2024-10-05T00:05:32.556+0000] {logging_mixin.py:190} INFO - R$ 529,99
[2024-10-05T00:05:32.557+0000] {logging_mixin.py:190} INFO - R$ 223,99
[2024-10-05T00:05:32.557+0000] {logging_mixin.py:190} INFO - R$ 681,99
[2024-10-05T00:05:32.558+0000] {logging_mixin.py:190} INFO - R$ 2.436,99
[2024-10-05T00:05:32.558+0000] {logging_mixin.py:190} INFO - R$ 2.728,99
[2024-10-05T00:05:32.559+0000] {logging_mixin.py:190} INFO - R$ 973,99
[2024-10-05T00:05:32.559+0000] {logging_mixin.py:190} INFO - R$ 929,98
[2024-10-05T00:05:32.560+0000] {logging_mixin.py:190} INFO - R$ 232,99
[2024-10-05T00:05:32.560+0000] {logging_mixin.py:190} INFO - R$ 837,99
[2024-10-05T00:05:32.561+0000] {logging_mixin.py:190} INFO - R$ 369,99
[2024-10-05T00:05:32.561+0000] {logging_mixin.py:190} INFO - R$ 632,99
[2024-10-05T00:05:32.562+0000] {logging_mixin.py:190} INFO - R$ 549,10
[2024-10-05T00:05:32.562+0000] {logging_mixin.py:190} INFO - R$ 414,99
[2024-10-05T00:05:32.563+0000] {logging_mixin.py:190} INFO - R$ 2.249,99
[2024-10-05T00:05:32.563+0000] {logging_mixin.py:190} INFO - R$ 1.949,00
[2024-10-05T00:05:32.564+0000] {logging_mixin.py:190} INFO - R$ 973,99
[2024-10-05T00:05:32.565+0000] {logging_mixin.py:190} INFO - R$ 340,99
[2024-10-05T00:05:32.566+0000] {logging_mixin.py:190} INFO - R$ 973,99
[2024-10-05T00:05:32.566+0000] {logging_mixin.py:190} INFO - R$ 243,00
[2024-10-05T00:05:32.567+0000] {logging_mixin.py:190} INFO - R$ 1.199,99
[2024-10-05T00:05:32.567+0000] {logging_mixin.py:190} INFO - R$ 2.199,99
[2024-10-05T00:05:32.568+0000] {logging_mixin.py:190} INFO - R$ 488,11
[2024-10-05T00:05:32.568+0000] {logging_mixin.py:190} INFO - R$ 1.323,99
[2024-10-05T00:05:32.569+0000] {logging_mixin.py:190} INFO - R$ 59,43
[2024-10-05T00:05:32.569+0000] {logging_mixin.py:190} INFO - R$ 69,89
[2024-10-05T00:05:32.570+0000] {logging_mixin.py:190} INFO - R$ 287,30
[2024-10-05T00:05:32.570+0000] {logging_mixin.py:190} INFO - R$ 107,89
[2024-10-05T00:05:32.571+0000] {logging_mixin.py:190} INFO - R$ 58,00
[2024-10-05T00:05:32.571+0000] {logging_mixin.py:190} INFO - R$ 129,89
[2024-10-05T00:05:32.572+0000] {logging_mixin.py:190} INFO - R$ 228,31
[2024-10-05T00:05:32.572+0000] {logging_mixin.py:190} INFO - R$ 51,49
[2024-10-05T00:05:32.573+0000] {logging_mixin.py:190} INFO - R$ 213,98
[2024-10-05T00:05:32.573+0000] {logging_mixin.py:190} INFO - R$ 98,85
[2024-10-05T00:05:32.574+0000] {logging_mixin.py:190} INFO - R$ 61,94
[2024-10-05T00:05:32.574+0000] {logging_mixin.py:190} INFO - R$ 210,00
[2024-10-05T00:05:32.575+0000] {logging_mixin.py:190} INFO - R$ 279,09
[2024-10-05T00:05:32.576+0000] {logging_mixin.py:190} INFO - R$ 415,00
[2024-10-05T00:05:32.576+0000] {logging_mixin.py:190} INFO - R$ 229,90
[2024-10-05T00:05:32.577+0000] {logging_mixin.py:190} INFO - R$ 115,99
[2024-10-05T00:05:32.577+0000] {logging_mixin.py:190} INFO - R$ 140,27
[2024-10-05T00:05:32.578+0000] {logging_mixin.py:190} INFO - R$ 421,60
[2024-10-05T00:05:32.579+0000] {logging_mixin.py:190} INFO - R$ 247,13
[2024-10-05T00:05:32.579+0000] {logging_mixin.py:190} INFO - R$ 599,00
[2024-10-05T00:05:32.580+0000] {logging_mixin.py:190} INFO - R$ 119,14
[2024-10-05T00:05:32.580+0000] {logging_mixin.py:190} INFO - R$ 102,60
[2024-10-05T00:05:32.581+0000] {logging_mixin.py:190} INFO - R$ 64,39
[2024-10-05T00:05:32.582+0000] {logging_mixin.py:190} INFO - R$ 182,27
[2024-10-05T00:05:32.582+0000] {logging_mixin.py:190} INFO - R$ 81,99
[2024-10-05T00:05:41.947+0000] {logging_mixin.py:190} INFO - R$ 2.999,99
[2024-10-05T00:05:41.947+0000] {logging_mixin.py:190} INFO - R$ 2.049,99
[2024-10-05T00:05:41.948+0000] {logging_mixin.py:190} INFO - R$ 1.899,99
[2024-10-05T00:05:41.949+0000] {logging_mixin.py:190} INFO - R$ 1.949,99
[2024-10-05T00:05:41.949+0000] {logging_mixin.py:190} INFO - R$ 4.099,99
[2024-10-05T00:05:41.950+0000] {logging_mixin.py:190} INFO - R$ 4.898,98
[2024-10-05T00:05:41.950+0000] {logging_mixin.py:190} INFO - R$ 1.945,99
[2024-10-05T00:05:41.951+0000] {logging_mixin.py:190} INFO - R$ 1.398,99
[2024-10-05T00:05:41.951+0000] {logging_mixin.py:190} INFO - R$ 1.599,99
[2024-10-05T00:05:41.952+0000] {logging_mixin.py:190} INFO - R$ 1.879,99
[2024-10-05T00:05:41.952+0000] {logging_mixin.py:190} INFO - R$ 1.999,99
[2024-10-05T00:05:41.953+0000] {logging_mixin.py:190} INFO - R$ 2.079,00
[2024-10-05T00:05:41.953+0000] {logging_mixin.py:190} INFO - R$ 1.819,99
[2024-10-05T00:05:41.954+0000] {logging_mixin.py:190} INFO - R$ 1.159,99
[2024-10-05T00:05:41.954+0000] {logging_mixin.py:190} INFO - R$ 2.269,99
[2024-10-05T00:05:41.955+0000] {logging_mixin.py:190} INFO - R$ 2.549,99
[2024-10-05T00:05:41.956+0000] {logging_mixin.py:190} INFO - R$ 1.459,99
[2024-10-05T00:05:41.956+0000] {logging_mixin.py:190} INFO - R$ 1.399,99
[2024-10-05T00:05:41.957+0000] {logging_mixin.py:190} INFO - R$ 2.049,99
[2024-10-05T00:05:41.957+0000] {logging_mixin.py:190} INFO - R$ 1.399,99
[2024-10-05T00:05:41.958+0000] {logging_mixin.py:190} INFO - R$ 1.339,99
[2024-10-05T00:05:41.958+0000] {logging_mixin.py:190} INFO - R$ 2.699,99
[2024-10-05T00:05:41.959+0000] {logging_mixin.py:190} INFO - R$ 1.179,00
[2024-10-05T00:05:41.960+0000] {logging_mixin.py:190} INFO - R$ 4.199,99
[2024-10-05T00:05:41.960+0000] {logging_mixin.py:190} INFO - R$ 2.279,99
[2024-10-05T00:05:41.961+0000] {logging_mixin.py:190} INFO - R$ 799,99
[2024-10-05T00:05:41.961+0000] {logging_mixin.py:190} INFO - R$ 2.579,20
[2024-10-05T00:05:41.962+0000] {logging_mixin.py:190} INFO - R$ 849,99
[2024-10-05T00:05:41.962+0000] {logging_mixin.py:190} INFO - R$ 1.879,99
[2024-10-05T00:05:41.963+0000] {logging_mixin.py:190} INFO - R$ 4.299,99
[2024-10-05T00:05:41.963+0000] {logging_mixin.py:190} INFO - R$ 2.879,99
[2024-10-05T00:05:41.964+0000] {logging_mixin.py:190} INFO - R$ 1.874,99
[2024-10-05T00:05:41.964+0000] {logging_mixin.py:190} INFO - R$ 146,00
[2024-10-05T00:05:41.965+0000] {logging_mixin.py:190} INFO - R$ 887,99
[2024-10-05T00:05:41.965+0000] {logging_mixin.py:190} INFO - R$ 112,90
[2024-10-05T00:05:41.966+0000] {logging_mixin.py:190} INFO - R$ 99,99
[2024-10-05T00:05:41.966+0000] {logging_mixin.py:190} INFO - R$ 4.299,99
[2024-10-05T00:05:41.967+0000] {logging_mixin.py:190} INFO - R$ 3.790,00
[2024-10-05T00:05:41.967+0000] {logging_mixin.py:190} INFO - R$ 3.288,99
[2024-10-05T00:05:41.968+0000] {logging_mixin.py:190} INFO - R$ 69,99
[2024-10-05T00:05:41.968+0000] {logging_mixin.py:190} INFO - R$ 4.399,99
[2024-10-05T00:05:41.969+0000] {logging_mixin.py:190} INFO - R$ 817,90
[2024-10-05T00:05:41.970+0000] {logging_mixin.py:190} INFO - R$ 122,90
[2024-10-05T00:05:41.970+0000] {logging_mixin.py:190} INFO - R$ 2.771,50
[2024-10-05T00:05:41.971+0000] {logging_mixin.py:190} INFO - R$ 4.199,99
[2024-10-05T00:05:41.971+0000] {logging_mixin.py:190} INFO - R$ 599,99
[2024-10-05T00:05:41.972+0000] {logging_mixin.py:190} INFO - R$ 799,90
[2024-10-05T00:05:41.972+0000] {logging_mixin.py:190} INFO - R$ 2.999,99
[2024-10-05T00:05:41.973+0000] {logging_mixin.py:190} INFO - R$ 519,98
[2024-10-05T00:05:41.974+0000] {logging_mixin.py:190} INFO - R$ 3.399,99
[2024-10-05T00:05:41.974+0000] {logging_mixin.py:190} INFO - R$ 2.649,99
[2024-10-05T00:05:41.975+0000] {logging_mixin.py:190} INFO - R$ 2.999,99
[2024-10-05T00:05:41.976+0000] {logging_mixin.py:190} INFO - R$ 1.259,99
[2024-10-05T00:05:41.976+0000] {logging_mixin.py:190} INFO - R$ 6.499,99
[2024-10-05T00:05:41.977+0000] {logging_mixin.py:190} INFO - R$ 1.299,99
[2024-10-05T00:05:41.978+0000] {logging_mixin.py:190} INFO - R$ 99,99
[2024-10-05T00:05:41.978+0000] {logging_mixin.py:190} INFO - R$ 1.729,99
[2024-10-05T00:05:41.979+0000] {logging_mixin.py:190} INFO - R$ 1.966,99
[2024-10-05T00:05:41.980+0000] {logging_mixin.py:190} INFO - R$ 6.979,00
[2024-10-05T00:05:41.980+0000] {logging_mixin.py:190} INFO - R$ 2.678,99
[2024-10-05T00:05:41.981+0000] {logging_mixin.py:190} INFO - R$ 165,00
[2024-10-05T00:05:41.982+0000] {logging_mixin.py:190} INFO - R$ 5.899,99
[2024-10-05T00:05:41.982+0000] {logging_mixin.py:190} INFO - R$ 1.159,99
[2024-10-05T00:05:41.983+0000] {logging_mixin.py:190} INFO - R$ 496,99
[2024-10-05T00:05:41.983+0000] {logging_mixin.py:190} INFO - R$ 4.099,99
[2024-10-05T00:05:41.984+0000] {logging_mixin.py:190} INFO - R$ 573,49
[2024-10-05T00:05:41.985+0000] {logging_mixin.py:190} INFO - R$ 1.949,99
[2024-10-05T00:05:41.985+0000] {logging_mixin.py:190} INFO - R$ 3.799,99
[2024-10-05T00:05:41.986+0000] {logging_mixin.py:190} INFO - R$ 439,90
[2024-10-05T00:05:41.986+0000] {logging_mixin.py:190} INFO - R$ 13.299,99
[2024-10-05T00:05:41.987+0000] {logging_mixin.py:190} INFO - R$ 4.099,99
[2024-10-05T00:05:41.988+0000] {logging_mixin.py:190} INFO - R$ 271,99
[2024-10-05T00:05:41.988+0000] {logging_mixin.py:190} INFO - R$ 69,99
[2024-10-05T00:05:41.989+0000] {logging_mixin.py:190} INFO - R$ 7.399,00
[2024-10-05T00:05:41.989+0000] {logging_mixin.py:190} INFO - R$ 3.999,99
[2024-10-05T00:05:41.990+0000] {logging_mixin.py:190} INFO - R$ 12.299,99
[2024-10-05T00:05:41.991+0000] {logging_mixin.py:190} INFO - R$ 2.229,99
[2024-10-05T00:05:41.991+0000] {logging_mixin.py:190} INFO - R$ 5.859,99
[2024-10-05T00:05:41.992+0000] {logging_mixin.py:190} INFO - R$ 3.459,99
[2024-10-05T00:05:41.993+0000] {logging_mixin.py:190} INFO - R$ 2.099,98
[2024-10-05T00:05:41.994+0000] {logging_mixin.py:190} INFO - R$ 3.799,99
[2024-10-05T00:05:41.994+0000] {logging_mixin.py:190} INFO - R$ 2.159,90
[2024-10-05T00:05:41.995+0000] {logging_mixin.py:190} INFO - R$ 1.299,99
[2024-10-05T00:05:41.996+0000] {logging_mixin.py:190} INFO - R$ 24,35
[2024-10-05T00:05:41.996+0000] {logging_mixin.py:190} INFO - R$ 459,90
[2024-10-05T00:05:41.997+0000] {logging_mixin.py:190} INFO - R$ 522,47
[2024-10-05T00:05:41.997+0000] {logging_mixin.py:190} INFO - R$ 5.300,00
[2024-10-05T00:05:41.998+0000] {logging_mixin.py:190} INFO - R$ 2.599,99
[2024-10-05T00:05:41.999+0000] {logging_mixin.py:190} INFO - R$ 2.829,98
[2024-10-05T00:05:41.999+0000] {logging_mixin.py:190} INFO - R$ 3.099,99
[2024-10-05T00:05:42.000+0000] {logging_mixin.py:190} INFO - R$ 8.000,00
[2024-10-05T00:05:42.001+0000] {logging_mixin.py:190} INFO - R$ 895,03
[2024-10-05T00:05:42.001+0000] {logging_mixin.py:190} INFO - R$ 2.799,99
[2024-10-05T00:05:42.002+0000] {logging_mixin.py:190} INFO - R$ 4.059,98
[2024-10-05T00:05:42.003+0000] {logging_mixin.py:190} INFO - R$ 2.279,99
[2024-10-05T00:05:42.003+0000] {logging_mixin.py:190} INFO - R$ 6.089,99
[2024-10-05T00:05:42.004+0000] {logging_mixin.py:190} INFO - R$ 5.699,99
[2024-10-05T00:05:42.004+0000] {logging_mixin.py:190} INFO - R$ 2.099,98
[2024-10-05T00:05:42.005+0000] {logging_mixin.py:190} INFO - R$ 759,99
[2024-10-05T00:05:42.006+0000] {logging_mixin.py:190} INFO - R$ 4.299,99
[2024-10-05T00:05:51.217+0000] {logging_mixin.py:190} INFO - R$ 2.149,99
[2024-10-05T00:05:51.218+0000] {logging_mixin.py:190} INFO - R$ 1.199,99
[2024-10-05T00:05:51.219+0000] {logging_mixin.py:190} INFO - R$ 900,00
[2024-10-05T00:05:51.219+0000] {logging_mixin.py:190} INFO - R$ 8.759,99
[2024-10-05T00:05:51.220+0000] {logging_mixin.py:190} INFO - R$ 11.599,99
[2024-10-05T00:05:51.221+0000] {logging_mixin.py:190} INFO - R$ 11.699,99
[2024-10-05T00:05:51.222+0000] {logging_mixin.py:190} INFO - R$ 6.199,99
[2024-10-05T00:05:51.222+0000] {logging_mixin.py:190} INFO - R$ 1.174,90
[2024-10-05T00:05:51.223+0000] {logging_mixin.py:190} INFO - R$ 832,99
[2024-10-05T00:05:51.223+0000] {logging_mixin.py:190} INFO - R$ 4.699,99
[2024-10-05T00:05:51.224+0000] {logging_mixin.py:190} INFO - R$ 2.169,99
[2024-10-05T00:05:51.225+0000] {logging_mixin.py:190} INFO - R$ 2.929,98
